"","y","black","female","v.prev.full","age","edu","age.edu","state","region.full"
"1526",0,0,1,0.543666702906291,1,3,3,5,4
"1527",0,0,0,0.599733334604899,2,2,6,42,2
"1528",0,0,0,0.543666702906291,4,1,13,5,4
"1529",0,0,1,0.543666702906291,4,1,13,5,4
"1530",0,0,0,0.554433295345306,1,3,3,48,4
"1531",0,0,0,0.527833360989889,1,2,2,50,2
"1532",0,0,0,0.543666702906291,3,3,11,5,4
"1533",0,0,0,0.543666702906291,2,4,8,5,4
"1534",0,0,1,0.547800015417735,2,4,8,32,4
"1535",1,0,0,0.543666702906291,2,4,8,5,4
"1536",0,0,1,0.554433295345306,3,2,10,48,4
"1537",0,1,0,0.543666702906291,2,2,6,5,4
"1538",1,0,1,0.547800015417735,3,4,12,32,4
"1539",1,0,0,0.613366670163472,1,4,4,3,4
"1540",1,0,1,0.547800015417735,3,4,12,32,4
"1541",0,0,0,0.523033343982697,1,3,3,11,3
"1542",0,1,0,0.565133328723908,2,2,6,1,3
"1543",0,1,1,0.594033358287811,3,2,10,44,3
"1544",NA,0,1,0.52436664425532,3,1,9,33,1
"1545",1,0,0,0.565133328723908,3,3,11,1,3
"1546",1,1,1,0.581833334445953,1,2,2,15,2
"1547",1,0,1,0.581833334445953,1,3,3,15,2
"1548",1,0,1,0.571833309491475,4,1,13,34,3
"1549",0,0,1,0.554433295345306,4,2,14,48,4
"1550",0,0,0,0.526566670163472,2,4,8,39,1
"1551",0,0,1,0.602099974091848,1,2,2,17,2
"1552",1,0,1,0.552200000635783,2,3,7,36,2
"1553",1,0,1,0.537000003655752,3,1,9,14,2
"1554",1,0,1,0.581833334445953,4,2,14,15,2
"1555",1,0,1,0.594033358287811,2,1,5,44,3
"1556",0,0,0,0.61163329073588,3,4,12,10,3
"1557",0,0,1,0.543666702906291,3,2,10,5,4
"1558",1,0,1,0.564166665871938,4,1,13,31,1
"1559",1,0,1,0.552200000635783,1,4,4,36,2
"1560",0,1,0,0.537000003655752,3,2,10,14,2
"1561",0,0,1,0.52436664425532,1,3,3,33,1
"1562",0,1,1,0.584099987602234,2,3,7,19,3
"1563",0,0,0,0.552200000635783,2,2,6,36,2
"1564",NA,0,1,0.572766618665059,4,4,16,41,3
"1565",0,0,1,0.61163329073588,2,4,8,10,3
"1566",0,0,1,0.566633343823751,2,4,8,7,1
"1567",0,1,0,0.554300017801921,1,2,2,43,3
"1568",0,0,0,0.594033358287811,3,1,9,44,3
"1569",0,0,1,0.547800015417735,2,2,6,32,4
"1570",0,0,0,0.594033358287811,3,2,10,44,3
"1571",0,1,1,0.594033358287811,1,4,4,44,3
"1572",0,0,1,0.523033343982697,2,2,6,11,3
"1573",0,0,1,0.543666702906291,2,2,6,5,4
"1574",0,0,0,0.61163329073588,4,4,16,10,3
"1575",0,0,0,0.543666702906291,2,2,6,5,4
"1576",0,0,0,0.543666702906291,2,2,6,5,4
"1577",0,0,1,0.543666702906291,1,2,2,5,4
"1578",0,0,0,0.548066697978973,1,3,3,23,2
"1579",0,0,0,0.501166654507319,2,1,5,21,1
"1580",0,1,1,0.548066697978973,1,2,2,23,2
"1581",0,0,1,0.543666702906291,1,1,1,5,4
"1582",0,0,0,0.537000003655752,4,1,13,14,2
"1583",0,0,0,0.571833309491475,3,1,9,34,3
"1584",0,0,1,0.564166665871938,1,2,2,31,1
"1585",0,0,1,0.564166665871938,2,2,6,31,1
"1586",0,0,1,0.543666702906291,2,1,5,5,4
"1587",0,0,1,0.602099974091848,1,4,4,17,2
"1588",0,0,1,0.543666702906291,1,1,1,5,4
"1589",0,0,0,0.526566670163472,3,4,12,39,1
"1590",0,0,0,0.61163329073588,2,4,8,10,3
"1591",1,0,1,0.565133328723908,2,3,7,1,3
"1592",0,0,0,0.489766651884715,4,2,14,22,1
"1593",0,0,1,0.52436664425532,4,1,13,33,1
"1594",NA,0,1,0.554433295345306,4,1,13,48,4
"1595",NA,0,1,0.571833309491475,4,4,16,34,3
"1596",0,0,1,0.665466688283284,4,1,13,28,2
"1597",1,0,1,0.526566670163472,3,2,10,39,1
"1598",1,0,1,0.566633343823751,4,4,16,7,1
"1599",1,1,1,0.565133328723908,1,2,2,1,3
"1600",1,0,1,0.554300017801921,2,2,6,43,3
"1601",1,0,0,0.552200000635783,3,4,12,36,2
"1602",1,0,0,0.614366671593984,2,3,7,35,2
"1603",1,0,0,0.613366670163472,2,3,7,3,4
"1604",0,0,1,0.61163329073588,2,3,7,10,3
"1605",1,0,0,0.554433295345306,3,4,12,48,4
"1606",1,0,0,0.52436664425532,3,4,12,33,1
"1607",1,0,1,0.554433295345306,1,2,2,48,4
"1608",1,0,1,0.537000003655752,2,3,7,14,2
"1609",1,0,0,0.581833334445953,4,1,13,15,2
"1610",NA,0,1,0.554300017801921,2,2,6,43,3
"1611",NA,0,0,0.526566670163472,4,2,14,39,1
"1612",1,0,0,0.594033358287811,2,2,6,44,3
"1613",1,0,0,0.526566670163472,1,4,4,39,1
"1614",1,0,0,0.581833334445953,3,4,12,15,2
"1615",0,0,1,0.594033358287811,2,4,8,44,3
"1616",NA,0,1,0.537000003655752,4,1,13,14,2
"1617",0,1,1,0.584099987602234,3,3,11,19,3
"1618",NA,0,1,0.61163329073588,4,2,14,10,3
"1619",0,1,1,0.52436664425532,1,2,2,33,1
"1620",0,0,1,0.543666702906291,2,2,6,5,4
"1621",0,0,0,0.594033358287811,2,3,7,44,3
"1622",1,0,1,0.594033358287811,2,4,8,44,3
"1623",1,0,0,0.548066697978973,2,4,8,23,2
"1624",1,0,0,0.543666702906291,3,4,12,5,4
"1625",0,0,0,0.543666702906291,2,3,7,5,4
"1626",0,0,1,0.582999997297923,4,1,13,25,3
"1627",0,0,0,0.52436664425532,3,2,10,33,1
"1628",0,0,0,0.543666702906291,1,2,2,5,4
"1629",1,0,1,0.594033358287811,3,1,9,44,3
"1630",1,0,1,0.582999997297923,3,2,10,25,3
"1631",1,0,1,0.61163329073588,4,3,15,10,3
"1632",1,0,0,0.582999997297923,3,1,9,25,3
"1633",1,0,0,0.594033358287811,3,4,12,44,3
"1634",1,0,1,0.544333343505859,4,1,13,38,4
"1635",1,0,0,0.527833360989889,4,3,15,50,2
"1636",1,0,0,0.543666702906291,2,2,6,5,4
"1637",1,0,0,0.552200000635783,3,1,9,36,2
"1638",1,0,0,0.581833334445953,2,3,7,15,2
"1639",1,0,1,0.554433295345306,2,4,8,48,4
"1640",1,0,1,0.61163329073588,4,4,16,10,3
"1641",0,0,1,0.493566658401489,4,2,14,49,1
"1642",1,0,1,0.543666702906291,3,3,11,5,4
"1643",1,0,0,0.613366670163472,4,2,14,3,4
"1644",0,0,0,0.571833309491475,4,2,14,34,3
"1645",1,0,0,0.527833360989889,4,3,15,50,2
"1646",1,0,1,0.594033358287811,2,4,8,44,3
"1647",1,0,1,0.537000003655752,2,1,5,14,2
"1648",1,0,1,0.582999997297923,4,4,16,25,3
"1649",1,0,1,0.543666702906291,3,4,12,5,4
"1650",1,0,0,0.608066638533274,3,3,11,47,3
"1651",NA,1,1,0.152999997138977,1,2,2,9,5
"1652",NA,0,1,0.665466688283284,1,2,2,28,2
"1653",NA,0,1,0.584099987602234,2,1,5,19,3
"1654",NA,0,0,0.52436664425532,1,3,3,33,1
"1655",NA,0,0,0.526566670163472,1,1,1,39,1
"1656",NA,0,0,0.489766651884715,2,4,8,22,1
"1657",NA,0,1,0.566633343823751,1,2,2,7,1
"1658",NA,0,1,0.564166665871938,4,1,13,31,1
"1659",NA,0,0,0.523033343982697,3,1,9,11,3
"1660",NA,1,1,0.529166691144307,2,2,6,18,3
"1661",NA,1,0,0.584099987602234,1,1,1,19,3
"1662",NA,0,1,0.52436664425532,3,2,10,33,1
"1663",NA,0,1,0.564166665871938,2,2,6,31,1
"1664",0,0,1,0.526566670163472,2,2,6,39,1
"1665",0,0,1,0.526566670163472,2,4,8,39,1
"1666",1,0,1,0.571833309491475,3,4,12,34,3
"1667",0,0,1,0.594033358287811,4,4,16,44,3
"1668",1,0,1,0.594033358287811,2,3,7,44,3
"1669",1,0,0,0.549599981244405,2,1,5,20,1
"1670",0,0,1,0.547800015417735,1,3,3,32,4
"1671",0,1,1,0.594033358287811,2,1,5,44,3
"1672",0,0,0,0.554433295345306,4,3,15,48,4
"1673",0,0,1,0.608066638533274,2,1,5,47,3
"1674",1,0,1,0.608066638533274,1,1,1,47,3
"1675",1,0,1,0.523033343982697,1,2,2,11,3
"1676",1,0,1,0.594033358287811,2,2,6,44,3
"1677",1,0,1,0.539733344459534,3,4,12,4,3
"1678",0,0,0,0.549599981244405,4,3,15,20,1
"1679",0,0,1,0.52436664425532,2,2,6,33,1
"1680",0,0,1,0.526566670163472,2,2,6,39,1
"1681",0,0,0,0.526566670163472,2,4,8,39,1
"1682",0,0,1,0.564166665871938,1,2,2,31,1
"1683",0,0,0,0.549599981244405,3,2,10,20,1
"1684",1,0,0,0.52436664425532,4,4,16,33,1
"1685",1,0,1,0.564166665871938,1,3,3,31,1
"1686",0,0,1,0.52436664425532,2,3,7,33,1
"1687",0,0,1,0.52436664425532,1,2,2,33,1
"1688",0,0,1,0.526566670163472,3,2,10,39,1
"1689",NA,0,1,0.526566670163472,4,3,15,39,1
"1690",0,0,1,0.52436664425532,3,1,9,33,1
"1691",0,0,0,0.526566670163472,1,2,2,39,1
"1692",0,1,0,0.52436664425532,2,4,8,33,1
"1693",0,0,0,0.526566670163472,3,2,10,39,1
"1694",0,0,1,0.564166665871938,2,4,8,31,1
"1695",0,0,1,0.526566670163472,2,3,7,39,1
"1696",0,0,0,0.564166665871938,4,2,14,31,1
"1697",0,0,1,0.489766651884715,4,1,13,22,1
"1698",0,1,0,0.566633343823751,1,1,1,7,1
"1699",0,0,1,0.52436664425532,2,2,6,33,1
"1700",1,0,1,0.61163329073588,4,3,15,10,3
"1701",1,0,1,0.52436664425532,2,2,6,33,1
"1702",0,1,0,0.52436664425532,3,1,9,33,1
"1703",0,0,1,0.526566670163472,2,2,6,39,1
"1704",0,0,1,0.52436664425532,3,2,10,33,1
"1705",0,0,1,0.526566670163472,2,3,7,39,1
"1706",1,0,0,0.559299989509582,3,1,9,46,1
"1707",0,1,0,0.52436664425532,1,2,2,33,1
"1708",0,0,0,0.52436664425532,4,4,16,33,1
"1709",1,0,1,0.602099974091848,4,4,16,17,2
"1710",1,0,1,0.52436664425532,3,2,10,33,1
"1711",1,0,1,0.526566670163472,4,4,16,39,1
"1712",1,0,0,0.529166691144307,2,2,6,18,3
"1713",1,0,1,0.564166665871938,1,2,2,31,1
"1714",1,0,0,0.564166665871938,1,3,3,31,1
"1715",1,0,1,0.566633343823751,3,3,11,7,1
"1716",0,0,0,0.526566670163472,4,1,13,39,1
"1717",0,0,0,0.526566670163472,4,1,13,39,1
"1718",0,0,1,0.52436664425532,2,4,8,33,1
"1719",0,1,1,0.52436664425532,4,3,15,33,1
"1720",1,0,0,0.61163329073588,2,3,7,10,3
"1721",1,0,1,0.552200000635783,4,2,14,36,2
"1722",0,0,1,0.564166665871938,4,1,13,31,1
"1723",1,0,0,0.526566670163472,4,3,15,39,1
"1724",NA,0,0,0.584099987602234,2,3,7,19,3
"1725",1,0,1,0.505500021378199,2,4,8,24,2
"1726",NA,0,1,0.548066697978973,1,2,2,23,2
"1727",0,0,1,0.566633343823751,2,4,8,7,1
"1728",0,0,1,0.505500021378199,1,2,2,24,2
"1729",1,0,1,0.526566670163472,3,4,12,39,1
"1730",1,0,0,0.608066638533274,2,3,7,47,3
"1731",1,0,1,0.537000003655752,2,4,8,14,2
"1732",1,0,0,0.548066697978973,2,3,7,23,2
"1733",1,0,1,0.599733334604899,2,2,6,42,2
"1734",0,0,0,0.505500021378199,4,3,15,24,2
"1735",0,0,0,0.548066697978973,2,4,8,23,2
"1736",0,0,0,0.527833360989889,4,2,14,50,2
"1737",1,0,1,0.526566670163472,1,2,2,39,1
"1738",0,0,1,0.552200000635783,2,4,8,36,2
"1739",1,0,1,0.548066697978973,3,2,10,23,2
"1740",1,0,1,0.526566670163472,1,3,3,39,1
"1741",1,0,1,0.566633343823751,2,2,6,7,1
"1742",1,0,1,0.571833309491475,3,3,11,34,3
"1743",1,0,0,0.52436664425532,2,4,8,33,1
"1744",1,0,1,0.548066697978973,2,2,6,23,2
"1745",1,0,1,0.548066697978973,2,2,6,23,2
"1746",0,0,1,0.505500021378199,2,4,8,24,2
"1747",1,0,1,0.61163329073588,1,3,3,10,3
"1748",1,0,0,0.537000003655752,2,4,8,14,2
"1749",0,0,1,0.594033358287811,2,2,6,44,3
"1750",0,0,1,0.552200000635783,4,1,13,36,2
"1751",0,0,0,0.564166665871938,1,2,2,31,1
"1752",0,1,1,0.537000003655752,1,3,3,14,2
"1753",1,0,1,0.537000003655752,1,4,4,14,2
"1754",1,0,0,0.571833309491475,1,2,2,34,3
"1755",1,0,1,0.571833309491475,1,2,2,34,3
"1756",1,0,1,0.552200000635783,3,2,10,36,2
"1757",0,0,0,0.527833360989889,3,3,11,50,2
"1758",1,0,0,0.526566670163472,2,2,6,39,1
"1759",1,0,1,0.505500021378199,2,4,8,24,2
"1760",1,0,1,0.548066697978973,1,2,2,23,2
"1761",0,0,1,0.533566686375936,4,2,14,26,2
"1762",1,0,0,0.527833360989889,2,3,7,50,2
"1763",1,0,1,0.523033343982697,2,1,5,11,3
"1764",1,0,1,0.602099974091848,2,3,7,17,2
"1765",1,0,1,0.533566686375936,2,2,6,26,2
"1766",1,0,0,0.552200000635783,2,2,6,36,2
"1767",1,0,1,0.548066697978973,1,2,2,23,2
"1768",0,0,0,0.537000003655752,3,4,12,14,2
"1769",1,0,1,0.581833334445953,3,1,9,15,2
"1770",1,0,1,0.61163329073588,1,3,3,10,3
"1771",0,0,1,0.566633343823751,2,3,7,7,1
"1772",0,0,0,0.548066697978973,2,3,7,23,2
"1773",0,1,1,0.527833360989889,1,2,2,50,2
"1774",NA,0,1,0.554300017801921,3,2,10,43,3
"1775",0,0,1,0.552200000635783,4,2,14,36,2
"1776",1,0,1,0.523033343982697,1,3,3,11,3
"1777",0,0,0,0.527833360989889,4,2,14,50,2
"1778",0,0,1,0.61163329073588,1,2,2,10,3
"1779",0,1,1,0.565133328723908,3,2,10,1,3
"1780",0,0,0,0.537000003655752,2,4,8,14,2
"1781",0,0,0,0.565133328723908,2,3,7,1,3
"1782",1,0,0,0.61163329073588,4,3,15,10,3
"1783",1,1,0,0.603233325068156,2,2,6,37,3
"1784",1,0,1,0.594033358287811,4,2,14,44,3
"1785",1,0,1,0.524800026067098,4,3,15,16,2
"1786",0,1,0,0.533566686375936,2,3,7,26,2
"1787",0,1,1,0.534600032583872,2,2,6,8,1
"1788",0,1,1,0.501166654507319,1,2,2,21,1
"1789",0,0,0,0.548066697978973,1,4,4,23,2
"1790",1,0,1,0.537000003655752,3,2,10,14,2
"1791",1,0,0,0.552200000635783,1,2,2,36,2
"1792",1,0,1,0.571833309491475,1,2,2,34,3
"1793",0,0,1,0.52436664425532,2,2,6,33,1
"1794",1,0,1,0.552200000635783,3,2,10,36,2
"1795",1,0,0,0.533566686375936,1,3,3,26,2
"1796",1,0,0,0.594033358287811,3,4,12,44,3
"1797",NA,0,1,0.565133328723908,3,4,12,1,3
"1798",1,0,0,0.552200000635783,2,3,7,36,2
"1799",1,0,0,0.61163329073588,2,4,8,10,3
"1800",1,0,0,0.61163329073588,2,3,7,10,3
"1801",1,0,1,0.61163329073588,2,3,7,10,3
"1802",1,0,1,0.537000003655752,3,2,10,14,2
"1803",1,0,1,0.527833360989889,2,2,6,50,2
"1804",1,0,0,0.529166691144307,2,2,6,18,3
"1805",1,0,1,0.571833309491475,2,2,6,34,3
"1806",1,0,0,0.537000003655752,3,2,10,14,2
"1807",1,0,1,0.527833360989889,1,3,3,50,2
"1808",1,0,1,0.52436664425532,2,4,8,33,1
"1809",1,0,1,0.526566670163472,1,3,3,39,1
"1810",NA,0,1,0.527833360989889,4,2,14,50,2
"1811",1,0,0,0.608066638533274,3,3,11,47,3
"1812",0,1,0,0.582999997297923,2,2,6,25,3
"1813",0,0,0,0.61163329073588,4,3,15,10,3
"1814",0,1,1,0.523033343982697,2,4,8,11,3
"1815",1,0,1,0.584099987602234,2,4,8,19,3
"1816",1,0,1,0.594033358287811,1,3,3,44,3
"1817",0,0,0,0.501166654507319,4,4,16,21,1
"1818",0,0,1,0.527833360989889,2,2,6,50,2
"1819",1,0,0,0.594033358287811,4,3,15,44,3
"1820",1,1,0,0.554300017801921,3,1,9,43,3
"1821",1,0,1,0.548066697978973,1,2,2,23,2
"1822",1,0,0,0.548066697978973,1,2,2,23,2
"1823",0,1,1,0.594033358287811,3,2,10,44,3
"1824",0,0,1,0.61163329073588,1,2,2,10,3
"1825",0,0,1,0.594033358287811,1,3,3,44,3
"1826",1,0,1,0.581833334445953,4,1,13,15,2
"1827",1,0,1,0.61163329073588,4,1,13,10,3
"1828",1,0,1,0.533566686375936,3,2,10,26,2
"1829",0,0,0,0.581833334445953,4,3,15,15,2
"1830",1,0,1,0.61163329073588,4,3,15,10,3
"1831",1,0,0,0.594033358287811,1,2,2,44,3
"1832",1,0,1,0.594033358287811,3,3,11,44,3
"1833",0,0,1,0.523033343982697,3,2,10,11,3
"1834",0,1,0,0.548066697978973,1,2,2,23,2
"1835",0,1,0,0.571833309491475,1,2,2,34,3
"1836",0,1,1,0.554300017801921,2,3,7,43,3
"1837",1,0,0,0.594033358287811,3,2,10,44,3
"1838",1,0,0,0.554300017801921,2,4,8,43,3
"1839",1,0,0,0.548066697978973,2,3,7,23,2
"1840",1,0,0,0.529166691144307,2,2,6,18,3
"1841",1,0,0,0.52436664425532,3,2,10,33,1
"1842",1,0,1,0.548066697978973,3,2,10,23,2
"1843",1,0,0,0.552200000635783,4,2,14,36,2
"1844",1,0,1,0.582999997297923,2,3,7,25,3
"1845",1,0,1,0.493566658401489,4,2,14,49,1
"1846",0,1,0,0.584099987602234,2,4,8,19,3
"1847",0,0,0,0.614366671593984,3,4,12,35,2
"1848",0,0,1,0.539733344459534,4,3,15,4,3
"1849",1,0,0,0.552200000635783,3,2,10,36,2
"1850",1,0,1,0.552200000635783,4,3,15,36,2
"1851",1,0,1,0.584099987602234,3,2,10,19,3
"1852",1,0,1,0.526566670163472,1,4,4,39,1
"1853",0,1,1,0.594033358287811,3,2,10,44,3
"1854",0,0,1,0.554300017801921,2,2,6,43,3
"1855",0,0,0,0.548066697978973,2,2,6,23,2
"1856",0,1,0,0.584099987602234,2,2,6,19,3
"1857",0,0,1,0.548066697978973,1,2,2,23,2
"1858",1,0,1,0.582999997297923,2,3,7,25,3
"1859",NA,1,0,0.523033343982697,3,2,10,11,3
"1860",1,0,0,0.554300017801921,3,4,12,43,3
"1861",1,0,1,0.608066638533274,2,3,7,47,3
"1862",NA,0,1,0.533566686375936,4,2,14,26,2
"1863",0,0,1,0.505500021378199,2,3,7,24,2
"1864",0,0,0,0.548066697978973,2,4,8,23,2
"1865",0,1,0,0.594033358287811,2,3,7,44,3
"1866",0,1,0,0.501166654507319,1,2,2,21,1
"1867",1,0,0,0.584099987602234,1,3,3,19,3
"1868",1,0,0,0.570766682402293,2,2,6,27,4
"1869",1,0,0,0.594033358287811,3,2,10,44,3
"1870",0,0,1,0.608066638533274,2,2,6,47,3
"1871",1,0,0,0.543666702906291,4,3,15,5,4
"1872",1,0,0,0.61163329073588,1,2,2,10,3
"1873",1,0,0,0.594033358287811,1,3,3,44,3
"1874",0,0,1,0.524800026067098,4,4,16,16,2
"1875",1,0,0,0.548066697978973,2,3,7,23,2
"1876",1,0,0,0.543666702906291,2,4,8,5,4
"1877",1,0,0,0.554433295345306,1,3,3,48,4
"1878",1,0,1,0.61163329073588,4,3,15,10,3
"1879",1,0,0,0.566633343823751,1,2,2,7,1
"1880",1,0,1,0.543666702906291,1,2,2,5,4
"1881",1,0,1,0.61163329073588,4,2,14,10,3
"1882",0,0,0,0.543666702906291,4,2,14,5,4
"1883",0,0,1,0.594033358287811,2,2,6,44,3
"1884",NA,0,1,0.594033358287811,4,1,13,44,3
"1885",0,0,1,0.505500021378199,2,2,6,24,2
"1886",1,0,1,0.602099974091848,1,2,2,17,2
"1887",0,0,0,0.537000003655752,2,3,7,14,2
"1888",0,1,1,0.554433295345306,2,3,7,48,4
"1889",1,0,0,0.584566701952616,3,3,11,6,4
"1890",1,0,0,0.692699998092651,1,3,3,45,4
"1891",1,0,0,0.61163329073588,3,2,10,10,3
"1892",1,0,0,0.529166691144307,3,1,9,18,3
"1893",1,0,1,0.552200000635783,4,3,15,36,2
"1894",0,0,1,0.543666702906291,3,2,10,5,4
"1895",0,0,1,0.554433295345306,4,2,14,48,4
"1896",1,0,1,0.548066697978973,3,4,12,23,2
"1897",0,0,1,0.602099974091848,4,1,13,17,2
"1898",0,0,1,0.584566701952616,3,2,10,6,4
"1899",0,0,0,0.543666702906291,3,3,11,5,4
"1900",0,0,1,0.505500021378199,3,3,11,24,2
"1901",NA,0,1,0.594033358287811,2,4,8,44,3
"1902",0,0,0,0.613366670163472,2,2,6,3,4
"1903",0,0,1,0.524800026067098,2,2,6,16,2
"1904",0,0,1,0.534600032583872,4,2,14,8,1
"1905",0,0,1,0.543666702906291,3,4,12,5,4
"1906",0,0,1,0.61163329073588,4,1,13,10,3
"1907",0,1,0,0.501166654507319,3,2,10,21,1
"1908",0,0,1,0.547800015417735,2,2,6,32,4
"1909",NA,0,0,0.613366670163472,2,4,8,3,4
"1910",1,0,1,0.543666702906291,1,1,1,5,4
"1911",0,0,1,0.594033358287811,1,4,4,44,3
"1912",1,0,1,0.543666702906291,2,4,8,5,4
"1913",1,0,1,0.61163329073588,2,4,8,10,3
"1914",1,0,1,0.547800015417735,2,3,7,32,4
"1915",1,0,1,0.543666702906291,1,2,2,5,4
"1916",1,0,1,0.493566658401489,4,4,16,49,1
"1917",0,0,0,0.581833334445953,2,2,6,15,2
"1918",0,0,1,0.527833360989889,3,2,10,50,2
"1919",1,0,1,0.543666702906291,2,3,7,5,4
"1920",1,0,1,0.523033343982697,2,4,8,11,3
"1921",1,0,1,0.565133328723908,4,1,13,1,3
"1922",0,0,0,0.527833360989889,1,1,1,50,2
"1923",NA,0,0,0.581833334445953,2,2,6,15,2
"1924",1,1,0,0.552200000635783,1,4,4,36,2
"1925",0,0,1,0.554433295345306,3,4,12,48,4
"1926",0,0,1,0.613366670163472,2,2,6,3,4
"1927",1,0,1,0.547800015417735,4,4,16,32,4
"1928",1,1,1,0.52436664425532,1,1,1,33,1
"1929",NA,0,0,0.564166665871938,1,3,3,31,1
"1930",1,1,0,0.61163329073588,2,2,6,10,3
"1931",1,0,1,0.554433295345306,1,1,1,48,4
"1932",0,0,0,0.544333343505859,2,2,6,38,4
"1933",1,0,0,0.584566701952616,2,4,8,6,4
"1934",NA,0,0,0.543666702906291,1,2,2,5,4
"1935",0,0,1,0.529166691144307,4,4,16,18,3
"1936",NA,0,1,0.544333343505859,4,2,14,38,4
"1937",0,0,0,0.526566670163472,2,2,6,39,1
"1938",0,0,1,0.544333343505859,1,2,2,38,4
"1939",0,0,0,0.52436664425532,3,1,9,33,1
"1940",0,0,1,0.547800015417735,1,1,1,32,4
"1941",0,0,0,0.543666702906291,1,1,1,5,4
"1942",0,0,1,0.52436664425532,1,2,2,33,1
"1943",0,0,1,0.539733344459534,1,2,2,4,3
"1944",1,0,1,0.581833334445953,3,2,10,15,2
"1945",1,0,1,0.548066697978973,1,4,4,23,2
"1946",0,0,1,0.543666702906291,1,4,4,5,4
"1947",0,0,0,0.505500021378199,3,4,12,24,2
"1948",0,0,0,0.548066697978973,1,4,4,23,2
"1949",0,0,1,0.526566670163472,3,2,10,39,1
"1950",0,0,1,0.527833360989889,4,4,16,50,2
"1951",1,0,1,0.533566686375936,3,2,10,26,2
"1952",1,0,0,0.548066697978973,3,4,12,23,2
"1953",NA,0,1,0.571833309491475,3,3,11,34,3
"1954",1,0,0,0.534600032583872,1,3,3,8,1
"1955",NA,0,0,0.52436664425532,1,4,4,33,1
"1956",NA,0,1,0.478700007629395,4,4,16,40,1
"1957",1,0,0,0.603833326975505,3,3,11,29,4
"1958",0,0,1,0.594033358287811,1,3,3,44,3
"1959",0,0,0,0.529166691144307,1,2,2,18,3
"1960",0,0,0,0.594033358287811,3,4,12,44,3
"1961",1,0,0,0.524800026067098,3,2,10,16,2
"1962",0,0,0,0.581833334445953,2,2,6,15,2
"1963",NA,0,1,0.552200000635783,2,4,8,36,2
"1964",1,0,0,0.527833360989889,2,3,7,50,2
"1965",1,1,1,0.52436664425532,3,3,11,33,1
"1966",1,0,1,0.608066638533274,2,3,7,47,3
"1967",1,0,0,0.552200000635783,1,4,4,36,2
"1968",1,0,1,0.52436664425532,1,3,3,33,1
"1969",1,0,1,0.608066638533274,2,4,8,47,3
"1970",1,0,1,0.594033358287811,3,2,10,44,3
"1971",1,0,1,0.584566701952616,1,3,3,6,4
"1972",1,1,0,0.564166665871938,1,3,3,31,1
"1973",1,0,1,0.537000003655752,4,1,13,14,2
"1974",1,0,0,0.543666702906291,4,1,13,5,4
"1975",1,0,1,0.564166665871938,1,2,2,31,1
"1976",NA,0,1,0.489766651884715,2,3,7,22,1
"1977",0,0,0,0.608066638533274,3,4,12,47,3
"1978",1,0,0,0.594033358287811,2,3,7,44,3
"1979",1,0,0,0.613366670163472,3,3,11,3,4
"1980",1,0,1,0.543666702906291,2,3,7,5,4
"1981",0,0,0,0.523033343982697,1,3,3,11,3
"1982",0,0,1,0.543666702906291,1,2,2,5,4
"1983",0,0,1,0.544333343505859,2,2,6,38,4
"1984",0,0,1,0.533566686375936,1,2,2,26,2
"1985",1,0,1,0.552200000635783,4,2,14,36,2
"1986",1,0,1,0.584566701952616,2,3,7,6,4
"1987",1,0,1,0.543666702906291,2,3,7,5,4
"1988",1,0,0,0.564166665871938,2,4,8,31,1
"1989",1,0,0,0.61163329073588,2,3,7,10,3
"1990",1,0,0,0.564166665871938,1,2,2,31,1
"1991",1,0,0,0.52436664425532,4,2,14,33,1
"1992",1,0,0,0.543666702906291,2,3,7,5,4
"1993",1,0,1,0.548066697978973,4,2,14,23,2
"1994",0,0,1,0.52436664425532,3,3,11,33,1
"1995",0,0,1,0.549599981244405,1,2,2,20,1
"1996",0,0,1,0.581833334445953,2,2,6,15,2
"1997",1,0,1,0.533566686375936,3,2,10,26,2
"1998",1,0,0,0.543666702906291,2,3,7,5,4
"1999",0,0,0,0.554433295345306,2,3,7,48,4
"2000",0,0,1,0.523033343982697,2,2,6,11,3
"2001",1,0,1,0.554300017801921,2,4,8,43,3
"2002",0,0,1,0.52436664425532,3,3,11,33,1
"2003",1,0,0,0.566633343823751,3,2,10,7,1
"2004",1,0,1,0.549599981244405,1,2,2,20,1
"2005",1,0,1,0.526566670163472,2,2,6,39,1
"2006",0,0,0,0.493566658401489,4,1,13,49,1
"2007",1,0,1,0.603833326975505,3,3,11,29,4
"2008",NA,0,0,0.489766651884715,4,2,14,22,1
"2009",0,0,1,0.526566670163472,3,1,9,39,1
"2010",1,0,1,0.543666702906291,1,3,3,5,4
"2011",0,0,1,0.613366670163472,2,3,7,3,4
"2012",0,0,1,0.524800026067098,1,2,2,16,2
"2013",1,0,1,0.554433295345306,3,3,11,48,4
"2014",0,1,1,0.543666702906291,2,2,6,5,4
"2015",1,0,1,0.489766651884715,4,2,14,22,1
"2016",1,0,1,0.566633343823751,1,4,4,7,1
"2017",1,0,1,0.572766618665059,1,3,3,41,3
"2018",1,0,1,0.61163329073588,2,4,8,10,3
"2019",1,0,1,0.566633343823751,2,3,7,7,1
"2020",0,0,1,0.61163329073588,2,3,7,10,3
"2021",0,0,0,0.552200000635783,2,2,6,36,2
"2022",0,0,0,0.52436664425532,2,2,6,33,1
